employment_type,emi_to_income_ratio,account_open_date,account_tenure_months,age,amount_income_term_score,annual_interest_rate,application_date,avg_combined_score,balance_utilization_score,behavior_score_gap,bureau_score,credit_card_utilization_pct,dpd_count_30_plus,dpd_max,dpd_recent_flag,loan_size_score,overdue_normalized,pos_transaction_volume,recovery_success_flag,risk_score,tenure_months
Salaried,,-0.1790114621131397,-0.0622696684088329,0.1548070586226319,0.12301480696916689,1.7211364651938372,-0.1748073241182577,-0.036416184664136,-0.0213827838121543,-0.0373017065879559,-0.0794143239859578,-0.0799101079974124,9.088872074721664,10.160213412629249,0.1089686524907651,0.0411483136023456,0.0241506267287743,-0.031793245028497,0.3268822066483713,-0.04575033244071482,0.8363103968140166
Salaried,,-0.0487204646475501,-0.0833061546384012,0.1524163139826628,-0.0336189680368457,-0.6247881228611747,-0.0325200887308962,0.1773356905047443,0.0100672088163147,-0.0367519511169291,,0.0565162350048017,6.047507579258906,9.468281142939698,0.1056558934682118,-0.0662158989479053,-0.0361437438663282,-0.0016670628978977,0.4135877764643476,-0.09086427195670171,-0.5493421272762297
Salaried,,-0.180275271200993,-0.0840471864004242,0.0917714602100924,0.16520081716364032,1.387024665396854,-0.1741761985277201,0.176766218072206,0.1420574282360723,-0.0375485585212516,-0.0394933649305,-0.0817645970534193,-2.6378855788020803,11.561061703106194,-0.7854906961960969,0.1251371889664868,-0.0355904248508211,0.0748911453162187,0.3691511857636438,-0.09184098538933995,0.8309913536703208
Self-Employed,,0.2115898528921313,0.3001878388893134,0.1542123505017997,0.2270249869566537,-0.2469076552894964,0.1782315543658246,0.1769561760277717,-0.0225914625860568,0.0892440502401888,,-0.2041381667751914,9.673184111359507,10.690421231799311,0.1075878671520572,0.0402838846033982,0.0250294045712179,-0.1513470102937518,0.3590979275406863,0.4310876362751108,-0.0800600746216577
Self-Employed,,0.2102385197287537,-0.0623638210614179,-0.0404099465212575,-0.03313934535934862,-0.7321666307950583,0.1782606643678668,-0.1089633633907947,0.1239976408404516,0.0727729563227479,-0.006429821044818,-0.0822470956923161,6.576316681078465,-2.437656722732272,0.107894205962182,-0.0076785171307213,0.0263662419978855,-0.0117959515194434,0.3559342752873258,-0.07241163145142014,-0.5433772096165447
Self-Employed,,0.2107249613458025,-0.0891148525373588,-0.0937451855103024,-0.03076580731839931,-0.7165039200617068,0.1773434504128155,0.0904874547350783,-0.0223379012152498,0.0733887491094377,-0.0062963752395844,0.0568520140175886,7.702026227760131,10.947430085327456,0.1083188833389432,-0.0661052961249192,0.0250524813393662,-0.0322522968485417,0.3601216678393712,-0.11896252566237624,-0.0973085704604158
Self-Employed,,0.175557913003012,-0.0472217166597312,-0.0927915643443626,0.13246288349440366,-0.7458582107871421,0.1602030236960381,-0.0350813432742198,-0.2038514575426717,-0.0529305922441513,-0.0398512067639277,-0.0787514306246103,8.256337128712905,9.95741486911107,0.1069650309976523,0.0407952635595168,-0.0368511627423598,-0.0315802859254131,0.3191721724755291,-0.052946917684854954,-0.5360923489418248
Salaried,,0.028211097500097,0.0299069773499653,0.0798956749571178,-0.12947321977467993,0.2909356337776567,0.0408423995518557,0.1764720015958619,0.1243206845199142,-0.052046774089664,,-0.2042951818049194,7.512379324681791,10.179527807885961,0.10557192081168,-0.0658746415163112,0.0255163405593009,0.1942808628243001,0.3137391113551458,-0.09278701918058817,0.6504147271996139
Self-Employed,,-0.1790385026535659,-0.0461558261957065,0.0802764578175427,0.22414335195058288,0.5032345686979979,0.0083357667227538,-0.1511131553072958,0.0076361688428699,-0.0809368137753521,,0.1972800365280514,8.716447393660676,12.059231824817713,0.1067332006249886,0.1954034428994097,-0.3157253317226876,-0.1250836459648006,0.3858585424252438,-0.07236426577350728,0.6777023224426988
Self-Employed,,0.2105246921017038,-0.0444874385848391,0.1972931918345763,-0.030481380710884073,-0.78352642544121,0.1775508360977083,-0.1091453834447548,-0.2697940728659532,-0.0362753466852121,,-0.0975998121496935,9.553112005896397,12.304367062532426,0.1029262954975926,0.177388432176939,-0.036962409678362,-0.1243406855271668,0.3724507063828,-0.09245201752279018,-0.5513747526897342
Self-Employed,,0.070390865647298,-0.0470755294136169,-0.0703442229067592,-0.2503125510239473,-0.6821020552321992,-0.0075361099887307,-0.1093569997031197,0.3969184437893051,0.0740859047764624,-0.0059419190530016,-0.0974463896477364,6.736757748632307,8.997147732975366,0.1077850821112711,-0.1518814531024864,-0.0346928779610859,0.1323170302964035,0.3153083278642912,-0.11308261237130678,-0.3539895822901621
Salaried,,0.0741798216832882,0.0313577142533701,0.0910353286335695,-0.2561511232678511,0.4897798602764317,0.0717497925656001,0.0260723347705795,0.0097433954786842,0.0733422089386956,,-0.080183858617193,9.31098407844378,9.042018311087038,0.1068039303965795,-0.1499374184514164,0.0245631557841193,0.1942568520788822,0.3309769673279669,-0.07349251070415841,0.2226407879695233
Self-Employed,,0.0703674362213165,0.0299639874291524,-0.0396148551742163,0.23049184642112389,1.4044464179509364,-0.0070732550028166,-0.1093044926951999,-0.2050015689651209,-0.0362602221121487,,-0.0981975245112465,8.239651982688219,9.900845627413743,0.1062984322274954,0.1252462883459569,-0.0855005608692853,0.1931948605987103,0.3732209895374536,-0.09492582829524046,0.6439572440945965
Self-Employed,,0.2101515285652408,-0.0834143470887841,-0.0409404346424974,0.1784738071305468,1.2991122669330841,0.1785948045632159,0.1759659771108614,0.1375399214479027,0.0891829493435313,,0.0564058619434904,9.429987154140674,10.925657848609772,0.1044607662197482,0.1931363621968848,0.0252163596553984,0.1937655029284612,0.3953431003140015,0.40677210776410716,1.2479918255248523
Self-Employed,,0.1754053950193952,-0.0600045372555429,0.1979559077748255,-0.24779731970282376,-0.2740414454886296,0.040484385102557,0.1770955731818111,-0.0208033593824438,-0.0358816409182561,,0.1576546039748954,6.468143526676445,10.22352000035367,0.109671089729775,-0.1517322599418159,-0.036150868106784,-0.0012540542403387,0.3675111394154291,0.05906616649308434,-0.0169184398816319
Self-Employed,,-0.050906860882386,-0.088599738315386,-0.0930422502595733,0.17864994632383097,1.1562663125388497,0.0078749171809547,-0.0363248545891536,0.13810527300023,-0.0361306339223308,-0.0777743384316249,-0.2032948990235515,8.908915236426118,11.839489666636306,0.1078138488670781,0.1250529080020499,0.1841060655701071,-0.0116612070359723,0.4324820592043042,-0.3469427583469537,0.8435830823474559
Salaried,,-0.0513491007365914,-0.0826831779756269,0.0806077284566862,-0.12306927670823155,-0.6965176929765429,0.0084200198369801,-0.1779376193633672,0.1417723967431277,-0.0364437088143763,-0.0393030890590221,0.197041856171819,9.442782231227964,8.898272786129104,0.1068957065518788,0.1937946925881367,0.1832490163887138,-0.012422046924154,0.3408428079234875,-0.33475288444933016,-0.560437937629702
Salaried,,0.0755723022053475,0.0301227559478844,0.1963730048625643,-0.2386444899275386,-0.7478012543215246,0.1772273052396788,0.0417486006601279,-0.021495171987381,-0.0359646270280991,-0.0788797563491355,0.1219582977753792,6.550125766391718,8.364207470187312,0.1110183566658373,-0.0061470231494233,-0.0333055319560151,-0.0026041053154817,0.365127759144835,-0.04870151698455698,-0.5589302652193531
Salaried,,-0.0051557116972863,0.2997150842155983,0.0806055353853779,-0.13424014225976355,1.2480807346398628,-0.0335426626388915,-0.1786882995270274,-0.2707478350473357,-0.0357289318909182,-0.0790292247518339,-0.0642608348232608,8.347959773636266,8.887686944615442,0.1056481212530101,-0.0082591546003777,0.2636042803146883,0.1096196862529498,0.3382784656306792,-0.3205969040409096,0.8519447612902605
Salaried,,-0.0067165083320249,0.3000360940782579,-0.0394137012268578,0.21673920156810011,0.4685364441228998,0.0062912231686673,0.1770231593971014,-0.2024732788921054,-0.034878139524165,,0.1974633164094857,7.7877139674272495,11.75966449059981,0.1059321785941309,-0.0957589872475731,-0.1079760209916992,-0.1255261380945685,0.3611595628934805,0.4199541532830246,-0.0251106016352563
Self-Employed,,0.2115026523648067,-0.0616036978511191,-0.2096992883417874,-0.03367520078480781,1.263895866811257,0.1773053456812833,0.1764062284195106,0.124354614040782,0.0888585554044604,,0.1229000984170414,9.689489519278204,12.609926342128801,0.1114749362978557,0.1956411055128863,-0.0373154425638761,0.1096704886771581,0.3963572456820431,0.40826151022776,0.6482424367032855
Self-Employed,,0.0285706497500097,-0.0836950312159807,-0.0698578308767056,-0.24049836538478944,-0.6880434299039486,0.0402420432179607,0.1770714657631475,0.0089184686949838,0.0898636069152806,,-0.0804832142518141,-3.207209975104841,-2.3463833735537105,0.1073028673767688,-0.1512098511143863,0.1847018766451672,-0.2265910412415723,0.3920747600462591,0.3803469739297446,-0.5530272433362305
Self-Employed,,0.0759316882143686,-0.0884534066362026,-0.0693897530928941,-0.23611758132434008,1.0543273496013432,0.1791449328982681,-0.1776397847553885,0.3961707284973328,-0.0368684605165948,-0.078398525737679,0.1971439007563976,9.521739379098054,-1.5042096897586759,0.1040663926078023,-0.1513038548063847,0.0254857174103555,-0.0314394264991945,0.3613135542729483,-0.303522696897972,1.251605441691214
Self-Employed,,-0.2043582473071201,-0.0476614193579349,0.0908453873249566,0.12872955595961122,-0.27380822412918077,-0.1922654149046612,0.0247419686886229,-0.136087785289373,0.0737348277649975,-0.0061469973787441,0.0560468704940745,8.444533960594388,11.84868277606405,0.1038974939767749,-0.0963185148457878,-0.0338759564602098,0.0751548287820014,0.3657869594603201,-0.12027435735845826,-0.0699422554324278
Self-Employed,,-0.0486451015363574,-0.0619129186047745,0.1535759230216448,0.20912621168783233,1.6967241137723483,-0.0321235862437899,0.1778426081618781,0.1248313934199033,-0.0377083954061376,,-0.0793574415800111,9.184913038007174,13.141685748012426,0.1082846892493234,0.1945513227412737,0.1836324322330146,-0.0114846073647905,0.3750048564463987,-0.09990040955996059,0.6660624577646536
Salaried,,-0.0499081554107867,-0.0878048801800543,0.0235593316902058,0.23680213605596784,-0.6955239514053929,-0.0325412450301892,0.0410312013949382,0.1416208671623329,0.2722570619183186,0.1839844271496307,0.1593214954303362,6.568988020648175,8.074531183840172,0.10578021726904,-0.0964598621076867,0.0265576667004658,-0.0117897018627975,0.3724021631150909,0.1800397263369535,-0.5458473525640005
Self-Employed,,0.0296288081764251,0.1348350865709842,0.1538522736026215,0.1746874113747819,-0.7460233887084644,0.1607420691457567,-0.1092110570197349,0.3963680567941699,-0.0361595443247296,,-0.2040254710617524,8.622599834243115,-2.513445348225975,0.1055249828124232,0.1947724301156436,0.0258598117751732,-0.0005854045676998,0.3791162968174995,-0.09100202279347645,-0.547566278821506
Salaried,,0.0753020833034119,-0.0433549067232137,0.0215455330206747,-0.2602312093276494,0.5406102247842176,0.0726590155171204,0.0913922852580072,-0.0225865232042578,-0.0219437695411591,-0.0395388812712108,0.0571862977811579,9.234582657295595,-1.906905667663368,0.1033369984454821,-0.1518417575265978,0.0252430379320355,-0.012990591452113,0.3741708061100537,0.16359060676672743,0.0312419803660677
Self-Employed,,-0.2053883117346071,-0.0433921201014682,-0.0402305061442136,0.2378036303870703,-0.4687457069690027,-0.1932984921319662,0.0406292340126685,0.1232129995510587,0.0725354449391089,-0.0393317906320596,-0.0800258824404638,-2.519825430931084,-2.456398329951532,0.1041347281813781,-0.0660054974962324,0.1841178576752918,0.194771889478848,0.3358390931707408,0.17745817089198124,-0.0421269179143733
Salaried,,-0.0520681251410289,-0.0892446139824069,-0.2090387203782771,-0.23320543317909675,-0.6783423912580178,0.0069068584959962,-0.1088312382786393,0.1415118715196484,0.2726303343217949,-0.0063182406780721,-0.0991922174118443,7.976813767279127,10.37585773856194,0.105992809669324,-0.0071479306670018,-0.0345264994021858,-0.1500247273416309,0.3805061201868995,-0.10576910137738167,-0.5543840799448937
Self-Employed,,0.1759745547877197,-0.0594345476999093,0.1971953442764402,-0.12424418169551757,0.5646555997732161,0.1618962660738021,-0.1788462577320095,0.3967076763037812,-0.051794561922791,-0.0400157717940876,-0.0798289561036704,-3.322059634944952,-2.64290671985206,0.10387955239956,-0.0060926753066599,0.0252897945026255,-0.0326779611679497,0.3617577832236661,-0.0964499847026459,0.0225721145712501
Salaried,,0.2109267483128739,0.0296151378336052,0.0913286007126219,-0.2550030295631925,-0.20153890751816114,0.1782639719174739,0.0408418059036789,-0.0238123584366885,0.2721425560069273,-0.0392776784347676,-0.0803577824842486,-2.3690765946672694,-3.3792049504074075,0.1124254934890681,-0.0064617367507968,-0.0357178917967932,0.1316785886829982,-3.5892381278769525,0.23437301176097644,-0.1040620335198438
Salaried,,-0.0053878332367639,0.1343824782353171,0.152400615430221,0.16194510066510806,-0.8084189115587279,-0.0321210533061651,0.1771361776517339,-0.2700236974164084,0.0904734723454645,,-0.2029708616160843,-1.1204122052821264,-2.988033694216577,0.1029779158103444,-0.0058920917742121,0.0254505830238832,-0.0014980585256282,-3.589348097655411,0.40948491508436863,-0.5489426347679482
Self-Employed,,-0.0507738801420249,-0.0621718199860776,-0.0705540472861681,-0.11648264740860102,-0.782819921710322,0.0078306640948647,0.0903682557169165,-0.0205495277363595,-0.0810224201739882,-0.006921522318664,-0.2038081795244892,10.170652477310623,11.48762022899273,0.1084862617194604,0.0401751347631596,0.1853781012841539,-0.0327644558819953,0.3794100835963958,-0.10558746349495171,-0.5665331485306719
Self-Employed,,-0.0479629169474584,0.0302773767295184,-0.208713558467076,0.18774038222462713,1.1370358609552165,-0.0321705464686152,0.0914867150274574,0.3960898727458093,-0.0797310618091505,-0.0063592630148107,0.0566152402506315,5.362536678976477,-2.064365756881216,0.1071974760463901,0.1953298459822647,-0.107880974650632,-0.1497847344349006,0.3703733808040536,-0.06511405588930393,1.21056820823228
Salaried,,0.1752581067278094,-0.0629584129558677,-0.0711188569170326,0.16459111400228285,-0.23108630670701924,0.1605605806658307,-0.1087459865171787,-0.203025282582774,-0.1236320658793015,,0.1586271633992106,8.622309553681038,8.356444135451312,0.1054842313820159,0.1246817693542382,-0.1078074993559343,0.1320241928655327,0.3643801092483943,-0.09268067046821601,-0.1094739736221663
Self-Employed,,-0.0508534326143978,-0.0886176977755554,0.0222166031544646,-0.1253884411347562,-0.5133929289290672,0.0073207531453636,0.0235813569670225,0.1404316893358938,-0.0357488867884547,,0.1567835195316106,-3.708464270530031,-2.2317825766471926,-0.7880013866597642,-0.0656640409915723,0.1844352304993529,-0.0019762737886854,0.3620580262218061,-0.07098431483592087,-0.0181113646763158
Salaried,,-0.0057580357186493,0.1351265301269913,0.0812453811206644,0.16191807231929906,0.5401690994002489,0.0072135314259198,-0.1518057850520036,-0.0205643922942214,-0.0348626987685527,,-0.0821525288251902,10.10967423254668,12.698961260208431,0.1082929037583498,-0.0073217183746509,-0.110243200999282,-0.0114986730457655,0.3587365523460487,-0.09808304583422582,-0.0190426334279442
Self-Employed,,0.0701235328935519,-0.0595758703183504,-0.0931598673086797,0.17687048400124855,1.1161047082215996,-0.0089184894714117,0.1768628649192228,0.1232021116401681,-0.0513544387881733,,0.0569294369243153,5.34031478803206,10.654518660437645,0.1061107130674647,-0.0063639202805176,0.0253937419706325,-0.124742788893092,0.3718163458185868,-0.09833340987765903,0.6698116041270625
Salaried,,0.2114772706592778,-0.0827543520125609,-0.2101995942782294,0.17948429974395602,-0.50960641554684,0.1772507773477883,0.1774755150074163,0.009300780365999,0.2718549488989679,,0.0571275764260889,8.717745873412388,10.541641818874101,0.1074699125787338,-0.0063515375908967,-0.0376138041115041,0.1318868326935679,0.365731000223313,-0.07466246024095291,-0.0852102880971538
Salaried,,-0.0056578500368471,-0.0627087411459107,0.0231139728734287,-0.1183825722497345,1.0768355141288084,0.0059904514150218,-0.1777527039300046,0.3958817418151542,-0.0511975413950108,,0.1220065466212288,9.294242079667882,11.23874046659158,0.1052571057184653,0.1944404193627385,0.1849866723987514,-0.0125614236093515,0.3883232701805431,-0.3311111728950708,0.6696799674464904
Self-Employed,,-0.179419882540415,-0.0892206198383758,0.07977600419794,0.17445677864833475,0.28007602601322595,-0.1749264185441659,-0.1787288308186315,-0.2708613353630995,-0.0362378791169518,-0.0783069985082335,0.0566941205983734,8.857677880835784,-1.947852990585512,0.104413449844739,-0.006592061391056,-0.0846760921628309,0.1939733903224289,0.3405375620743175,-0.04965133681665351,0.0111372718139822
Salaried,,0.0757567228722147,-0.0887504526794397,0.1546144005723202,-0.13414369178296698,-0.23510293822900172,0.0722037221744761,0.176626410387759,-0.2679783458327882,-0.1236665029471717,,0.0571225588590277,8.206027003405405,11.498219811833845,0.1098232074355423,-0.0065320798313434,0.2642330909631358,0.1303757566350857,0.3590406275720905,0.052540232731307236,0.0295729538897146
Salaried,,0.070734821083927,-0.0618357867857618,-0.2081149318732322,0.23215354527941978,-0.2632427627801961,-0.0076021733344147,-0.1783261542943814,-0.2028481168171928,-0.0510391042519317,,-0.0797484084658172,6.25340035770274,10.511161234446723,0.1067426233684069,-0.0956948395692761,0.0255695690643891,-0.0317315768128873,0.3394053558541976,-0.3354627534258798,-0.0925460511781087
Self-Employed,,0.0713756755215535,-0.088550168446195,-0.0404867585481336,0.12391697371948654,-0.7129753574046804,-0.0079274259521432,0.1764697376345899,-0.2043066604617148,-0.0351428893394246,,-0.2037414493495479,8.49780976640799,8.96650861556557,-0.7849906104088226,0.0396733109561555,-0.0353753574832337,0.075788723132051,0.387886678888239,0.42535978071611646,0.0082504519222073
Self-Employed,,0.210836047882628,-0.0214062862172093,0.0800951557069608,-0.11244501878096942,-0.7151269625297488,0.1783951358044074,0.0253237274409517,0.1242435996614978,0.0736374744634949,,-0.0819588956133275,10.180588869142907,9.543972176758146,0.1061697379569908,0.1948349007113413,-0.037239464716021,-0.1259819814207623,0.3722007636018825,-0.0899317102056411,-0.349606862628984
Salaried,,0.174829574869866,0.298808787556635,-0.0394883516754749,0.18410564144130676,1.3874672611153283,0.1609393948245529,0.0255268596866192,-0.0215299366646334,-0.0213223388615714,-0.0401681331940801,0.0563107904881914,8.219961111473824,9.635578058733898,0.1092527954698427,0.1255060183711931,-0.0347878432931715,0.0748588103118931,0.3481763148595443,0.17875524324111838,0.8527975725182475
Salaried,,-0.1810301264888464,-0.0888186787219234,0.0218013795763302,-0.24738742971282723,-0.752639745061139,-0.1747117678646949,0.0239974357318424,-0.205534130742043,-0.0226482522690323,-0.0398247336140121,-0.080887983499575,7.502094632182743,11.156294897137593,0.1045837427014001,-0.0067046738516895,0.0252700599924042,0.1945962319345181,0.3287751896016116,0.17840679490551042,-0.5422184180957508
Self-Employed,,-0.2054167965978905,-0.058688054616706,-0.0714177695862394,0.16980760005046985,0.334375383577108,-0.1921192573994292,0.0404846698315241,0.1405260654496528,-0.079671181346446,-0.0403463600423484,0.0567756808336772,-3.856546805327894,-2.7273296855446834,0.1086757340243453,0.1941009297693062,-0.0359406046665565,0.1097000935321513,0.3496254075159524,0.1830869367109087,-0.020919906329704
Salaried,,0.0754356349944313,-0.0214560938459087,-0.208526628444313,0.13435876194201637,-0.6836174874305836,0.0711126122309787,0.0901527429685754,0.0097401691047977,-0.0220172115343637,0.1841240120480467,-0.0982867208057896,9.833678583510228,9.639075693979654,0.1109226130099656,-0.0967713810384006,0.0243894621051361,0.1312515791506907,0.3430085186987427,0.18081776343351244,-0.5234177559824471
Salaried,,0.0292237358958907,-0.0450192729761426,-0.0712636542977993,-0.26520798143831303,-0.733507795185327,0.0403545101020003,0.1759284752785094,0.1404577518732124,-0.0219277108494675,-0.0782011675670786,-0.0634765248496339,8.441233491595431,10.879265249075322,0.1082726234773459,-0.1496282494884877,-0.0349390231841292,0.0741332988696716,0.3907126465263938,-0.3184319458353623,-0.5542891063357805
Salaried,,-0.1784624892553006,-0.0619935029802211,0.1979768803749886,-0.2469525071444946,0.29363092575361244,-0.1747626029097732,0.0408092507011764,0.3969227304437768,-0.0360032307895971,0.1839508401625532,0.1588353799168312,9.623777569310032,10.659889236854614,0.1060664473043425,-0.1519251575508076,0.1846148163522014,-0.0026246391452175,0.3824395971261511,0.22862460287147202,0.1986759171676689
Self-Employed,,-0.0508590213306532,-0.047031877921096,0.1529620246703217,0.17595083581525006,-0.47530209396398626,0.0072588506353466,-0.1080361947294306,-0.1343502153888101,-0.0801424692688537,,-0.063757259800417,8.306317621013196,-1.7893124853135822,0.1095848005662829,-0.0651464535730875,0.2638313490233765,-0.149742858265614,0.374182979083668,-0.07867862218015678,-0.1209662628824231
Salaried,,-0.0521056458640515,-0.0830310870994297,0.021213580279946,0.1329511557213002,-0.6487214836450571,0.0077445937584321,-0.0360426386289352,-0.2058351528843901,-0.035603964484535,-0.0788857362077756,0.1984344457713711,9.524258182108682,12.684001503569649,0.1093885303961914,0.0404105561901765,-0.0338198042045002,-0.0112145236022244,0.3595444235817274,0.2158176828187607,-0.5737559657933208
Salaried,,0.0712983262728245,-0.0595764851740205,-0.2080943492488901,0.16206162152644193,0.2515631550994669,-0.008308967113785,0.1781451692073211,0.1422463912398318,-0.0220461055768818,-0.0410477050848274,0.0578379764398365,7.595333472173502,10.274343577927079,0.1009922930561496,-0.0065414853450386,0.0256223818067946,0.1313031514542967,0.3645356874509138,-0.31100560871210725,-0.0181316325378036
Salaried,,0.2109852542665744,-0.0590407123182809,-0.2090460585632677,-0.032852065037891454,1.308973411446163,0.178243327449145,-0.1506538874979242,0.3968097808428389,-0.03676327504504,,0.1579689855050893,8.653031289121362,11.627159547688482,0.1133409044389626,0.1944101543840662,-0.0839457016755289,-0.1244761826188062,0.3768576861633635,-0.09390818559538326,0.6341745139778102
Self-Employed,,0.2099208308304838,0.0308171659934191,-0.0700371458698435,0.16773728525348908,1.1941504718333211,0.1769125975679413,-0.1512960278671202,-0.2668655289618657,-0.0803676483803576,,0.1230838590901774,9.67294629025284,11.744396456886154,0.1086167939442138,-0.0068781037006989,-0.0846916370067199,-0.150569295620217,0.3680909519657002,-0.07486290724638456,0.6792961669605824
Salaried,,0.1762545552566038,-0.0219523699660373,0.0215874459758551,-0.030111857223597053,0.5205924996800277,0.1615504025239215,0.1765350737178495,0.1229717536441357,-0.0369952231044389,,0.0570187000229119,9.705181247798585,10.56363018786771,0.1080654388848348,0.1780540812574015,0.025058131913372,-0.0305954870790196,0.3190669068244977,-0.09475476390926592,0.6820035057168601
Salaried,,-0.0504287859254407,-0.0894372804287376,-0.0944554967581417,-0.2670653520744589,-0.5910316743146362,0.0075367552784562,-0.1519873151241431,0.1219243491261628,-0.0360126072022693,,-0.0978160970949351,8.881309710154056,11.608804139132571,0.1045035597269473,-0.1524283107961088,-0.0851717863923348,0.0733213209092612,0.322435020639729,0.06194396898421393,-0.3563933445819813
Salaried,,0.0753011255429066,-0.0627607350984555,-0.2084675108029516,0.16453400913294977,1.739811305260712,0.0723962185351083,-0.1084201488241537,-0.2045870302325073,0.0903545089753265,,-0.0644997566961536,9.3721135367576,12.500750076352004,0.1090292227257762,0.1253004265698615,-0.1098111933804971,-0.0119646216771189,0.3478902024356916,0.05661340749053351,0.6501910215050555
Self-Employed,,-0.1802092770934294,-0.0429012501743206,0.1957916560756532,-0.030554764068286572,0.2666409451019837,-0.1749953523596744,0.0254733721399549,0.1227642467620688,0.0897149819482894,,0.0564953681974695,7.369697510350914,11.325579721397702,0.1046881336862354,0.1779620362638627,0.1839058821524604,-0.125338404263944,0.4110915493535783,0.06338846720193839,0.2061539885049592
Salaried,,0.1756911833427692,-0.0221003947299249,0.0806297809159162,-0.029961399004436885,-0.4357170871679491,0.1596257839117521,0.1772434814039452,0.1245199006321847,-0.036772492742039,,-0.0799235333841405,9.406786054773864,11.138358665830204,0.1034162708698419,0.1778867856532431,-0.0337183587666247,0.1313320062729317,0.3603749912912903,-0.09824355820951267,-0.3538538083876756
