employment_type,emi_to_income_ratio,account_open_date,account_tenure_months,age,amount_income_term_score,annual_interest_rate,application_date,avg_combined_score,balance_utilization_score,behavior_score_gap,bureau_score,credit_card_utilization_pct,dpd_count_30_plus,dpd_max,dpd_recent_flag,loan_size_score,overdue_normalized,pos_transaction_volume,recovery_success_flag,risk_score,tenure_months
Salaried,,-0.17947414474163553,0.13467391283294955,-0.20833391552350822,0.1603409117578763,0.21180137059155507,-0.17476123870176968,-0.17901160488080795,-0.20387164322688536,-0.05216478977130021,,0.05503858158045136,7.099585651240422,6.6000987194126495,-0.7804089203250035,-0.09633978735435135,0.02505253698177043,-0.1260476517035182,0.3749808951069152,-0.23060527025632993,0.014259832580263159
Salaried,,0.030877885057587637,-0.0884898043416114,0.1968860277950755,-0.17711729710490084,-0.17749499365073154,0.04082932018455057,0.025140719885125888,0.39636222959366113,-0.12332838342089403,,-0.0639860427756482,8.503069137548128,6.311562792008821,0.11023165298236814,-0.15091804614961477,-0.08443513597041855,-0.001383719903902505,0.39783173926580573,-0.05117945573743824,-0.04743831976957077
Salaried,,-0.1797158469544465,0.29869369843674926,-0.09277184869595453,-0.022847533413399797,0.82720317802864,-0.1947037889909523,0.02570427005241664,0.13905425914251035,-0.12470234194120104,,-0.06378891003129575,9.561505403742636,8.412382146006667,0.109518213654719,-0.09589396094644194,-0.03442613039648553,-0.0012108809547799438,0.36903446747835567,0.041489276915878344,0.8540753483287
Self-Employed,,0.2103716028262169,0.030018844165899398,0.08040886298630752,0.12400766538250904,0.8199086654204186,0.17838997567775663,0.17595367613223709,-0.025477842729103393,-0.03494978693053858,,0.05657785989649911,8.560588960046408,7.780084977476854,0.10961776218305626,-0.0067048004122053535,0.18424604526835897,0.07409516457641117,0.33960527553962294,0.2889725041738514,0.8478186302758204
Self-Employed,,0.02822833131265406,-0.06268061312870918,0.02233415749799513,0.08974986596243062,-0.15066834838454826,0.04028552462496149,-0.10866251042470901,-0.01995358736065857,-0.035595911234723866,,-0.2032542910232947,-3.734543454738274,6.614203234290339,0.10626292013262141,0.03948544941808687,0.02604073635311331,0.19395105399554982,0.3544276417258821,-0.06658691196434806,-0.09283388706010778
Salaried,,0.20992083083048385,0.030817165993419163,-0.07003714586984353,0.12460779585341815,0.8205647365131816,0.17691259756794137,-0.1512960278671202,-0.2668655289618657,-0.08036764838035769,,0.12308385909017744,9.67294629025284,8.498395242463612,0.10861679394421384,-0.006878103700698936,-0.08469163700671993,-0.150569295620217,0.3680909519657002,-0.04995082034438602,0.6792961669605824
Salaried,,0.17533596438113408,0.29948516222483784,-0.09301888360662149,-0.021398860465259715,0.8212128432098492,0.15981598746616593,-0.15192587695319237,0.007856056140601182,-0.12380804161064039,,0.1578341645037359,9.11971729385668,7.67923519174965,0.11262958468983598,0.1774827808124963,0.0261340437011361,-0.0015742445825606781,0.3738105752338242,-0.06672014409631925,0.8557423519984382
Salaried,,-0.04849405782356229,-0.021382968881329237,0.19641120295158976,-0.17687811072361465,0.3831864777193238,-0.03157698375989416,-0.03559205370020227,0.12445012877339975,-0.035406194774737686,-0.07890416257451194,-0.2035837811561317,9.486335736779386,7.749671610810067,0.11032441313709127,-0.15211126969930788,0.02522848844605763,0.19305764568155437,0.35081506973547544,-0.03618978308521082,0.2131110224985205
Self-Employed,,-0.20445519246345753,-0.06066497369709287,0.08099980886026506,-0.17848802975067388,0.9664946709296695,-0.19345257790594161,0.0409272428996469,-0.14063688667673938,-0.03652889948649791,0.18410373221950696,0.1979045743899269,9.616557615350063,8.460377594913071,0.10954638468729085,-0.006067662068326086,0.025896050357928746,-0.12446742187117804,0.33831595326681646,0.15986775892429403,0.8409934330934232
Salaried,,-0.04967062452628197,-0.06064713264437715,0.0803814140350933,-0.17865016696423644,0.8214866237711557,-0.03265429345235736,-0.10808831288370864,-0.2006210371039653,-0.035937412063601626,,-0.09704362059694005,8.918189530313214,9.63445757957003,0.10955120182217923,-0.15102368387041687,-0.03591387025751359,-0.12449661134113958,0.40461161713603877,-0.06727023252109737,0.6839970986108566
Salaried,,0.07114204762755905,-0.06236361143370001,0.1531043634684802,0.1603573649308396,-0.5320578400554389,-0.007463400215432165,-0.15173619157149063,0.12204130945927659,-0.0802383575436211,,0.1210637718344866,10.051079645719687,7.334093856387833,0.10278514272739073,-0.007599198928801041,-0.08586456816272475,-0.012303239076669619,0.310557965172287,-0.05046639406736472,-0.5582435175800989
Salaried,,-0.04968259560866153,-0.020519840767621512,0.022579002256801147,-0.08117040812687913,0.9448100421910364,0.0074125682977322525,-0.10963082834874073,-0.022678030870274833,0.27205940628535596,-0.005856208002718671,0.1224553893100913,5.523763788399875,7.6553290517534744,0.10366638714943775,0.041562655458875934,0.02454461445587418,0.1308760276654516,0.33493200752177454,-0.08220366514728426,0.8450376688305797
Self-Employed,,0.029349430792950524,-0.0603582901857702,0.022278314277507153,-0.021204667288806944,1.2383710904684266,0.040212569084926236,-0.03530255952770736,0.12405473520889165,-0.03671569534852097,-0.03948648297467292,-0.08054591789179416,9.045041290071483,-0.8881603259327114,0.10653462641821723,-0.00668474442993049,0.025147636554688137,0.10915731960375999,0.3527326274801964,-0.23130774368859064,1.23520708114058
Self-Employed,,-0.04796291694745844,0.030277376729518475,-0.20871355846707607,0.12531326227879813,0.819803846291915,-0.03217054646861522,0.09148671502745748,0.3960898727458093,-0.07973106180915053,-0.006359263014810748,0.056615240250631534,5.362536678976477,-1.390083157063218,0.10719747604639018,0.19532984598226472,-0.10788097465063207,-0.14978473443490067,0.3703733808040536,-0.04938354599964856,1.21056820823228
Self-Employed,,0.030508222322280718,0.02969189127803848,0.19654335761232308,-0.17702879804691507,0.2205216557380673,0.040393317704097424,-0.108138638119233,-0.26832532127808895,-0.08001484334501835,,0.19648711928227727,-3.324110152213758,-1.6002719685963556,0.10564241376941129,-0.1524104323883412,-0.03676764190280348,0.07347481031232242,0.40571965055824855,-0.06744909492785056,0.03306532107712667
Salaried,,-0.05177338397010407,-0.08862303683833947,-0.09266957131877471,0.12304481995076434,0.9658249471554258,0.008632668122704376,0.024445406696871202,0.12505230634208245,-0.07948344533941615,,0.056798130324032865,8.061284083262736,8.756517238313222,0.10411287816633993,-0.14980287045097512,-0.10731370931760775,-0.001527759638520052,0.36503588170211887,-0.0678616943160942,0.8504895508781614
Salaried,,-0.0046337927104205924,0.3003420059824053,-0.07170782175449326,0.12464977090908665,0.22870793441447668,-0.03215859514958117,0.024896759228159832,0.009863605831132799,-0.08013656307375497,,0.1231818152584566,-3.5565909248564975,-1.8578127518631204,0.10194600985314418,0.17824581502729872,-0.033422268428054965,-0.031065024150629846,0.3435813974501171,-0.0803921135902404,-0.09423806571561044
Self-Employed,,0.07516650171398233,-0.04341491169595329,-0.07046460479936835,0.16048301945630009,-0.4953238620054542,0.07246792798853614,0.09049841780524978,-0.13719290605499912,0.27160912511173685,-0.039441883535924455,-0.09793336138291438,-3.4543662045582115,-2.977212958946891,0.10888145766020028,0.12426106303281916,-0.10870944366446102,-0.0016253891955662573,-3.5704160730566548,-0.08031946317344271,-0.5477025746764113
Salaried,,-0.05081083374864927,-0.04291591340659606,-0.07003978641062518,0.1242278818757922,1.2219965972885658,0.007272509823768867,-0.03545104091509415,-0.02185391910388265,-0.03765435597632255,-0.07864337859113374,-0.09830415575127137,8.525358330567943,6.263812448815185,0.10512556686189124,-0.06600282526659867,0.026029987882015847,-0.1506772812729716,0.34625073657487965,0.15930924183934767,1.2310680352809364
Salaried,,0.17656343958542162,0.29950188070829115,0.07899847871242438,-0.17918624475026465,0.22382631952389018,0.16056029010477335,0.1768278323905501,0.3940842380398972,-0.021598110622537824,-0.03925817222044594,-0.08020754536119143,8.730399570326792,7.963624094555678,0.10145525138115112,-0.1522665853130246,-0.08528571209713767,-0.0022831930984931552,0.39820102196188556,-0.22940319134239337,0.023639335889880955
Salaried,,-0.17984987712938805,-0.021724364991707462,-0.07177383970578465,0.12464841212451752,-0.3416203787243663,-0.17579943454798463,-0.17899550582224277,-0.13675086016178972,-0.05151312467862798,,0.12252568629701148,9.054108570510023,7.715330538073058,0.10287901852905033,0.1795861845033297,0.02398849154073868,-0.22627359214761583,0.40039909628268916,-0.06717022305836941,-0.08616028702686335
Salaried,,0.02908670960626967,-0.06179559186207096,0.19761211032871684,0.08965732250834257,-0.49672322864560653,0.04058379487298803,0.09007774429007794,-0.02364659648223981,0.2717648238204132,-0.03935813602878741,0.1221560464504827,9.19721428206248,6.912344363053776,0.10216706579612402,0.039858932468759795,-0.03660967911749313,0.19420733787638883,0.3754009123009591,0.12463412634775138,-0.5419499561365836
Salaried,,-0.005660718796158414,-0.04345951260528109,0.02141416678020186,0.08887384615939438,-0.4453168067968201,0.007674628374046198,0.17559664992166557,-0.02139220645769667,-0.035894285149512144,,0.056384484599756035,8.248974695621273,6.667313668001931,-0.7831613338631525,0.04042363353375966,-0.03627984043367228,-0.030868468906505936,0.3672997745410459,0.04050281993572088,0.046621153224315925
Salaried,,0.21069116891207387,0.3004777491739618,0.15279665829138223,-0.08211170276567899,0.9418662211583522,0.17777034394499536,0.1767525852612405,0.3954180058583539,-0.12323376654434058,,-0.06283051682860855,9.690751007404767,6.259531281443278,0.10682677253487707,-0.09585127222388017,-0.3165417123247582,-0.22679281481307625,0.38395622709536154,0.041658417456752,0.8347649826165324
Salaried,,0.07437200378625251,-0.08326748359105235,0.09069578907673959,-0.08250220167828581,1.1988724506857005,0.07252704717186322,0.1768751073600772,0.3974989115730023,0.08866107629933728,,-0.20375644446016716,9.775425695337978,9.0667012213338,0.10565590672498747,-0.09525426438463762,-0.08537282810846468,0.07332134267580272,0.3257706528363787,0.29021527990573975,0.8365380925977097
Salaried,,-0.20565735391600304,-0.0620335160523076,-0.07077071039912744,-0.17952891276409322,-0.5320243223457132,-0.19251225387126042,0.17662546171830118,-0.13560843472586,-0.03629717027526488,,0.05538641685948608,-2.8378229953543537,-2.201337109918984,0.11062756547773152,-0.15147465924784365,-0.08322703128548345,0.0751058391793633,0.2935263557790882,-0.06768482217720931,-0.5455676775902945
Self-Employed,,-0.20460684245603306,-0.047303862802349876,0.09024724751535014,-0.1775777368380165,1.186120190018959,-0.175662174474931,0.024374001277692875,0.12457094961427988,0.08951462929892813,,0.05765013651817367,8.364386840220448,6.5101358050324505,0.1082019118498561,-0.1500342606452197,-0.0851118143318084,-0.001925469019364996,0.37573626635316726,0.04076987020483704,-0.027565355436841653
Salaried,,0.20964769404925643,-0.06004943718944424,-0.07168250253325437,-0.09561169551006912,0.3761252069166328,0.1770688355048712,-0.035831291476219766,-0.1376093542396266,-0.03606981448568621,-0.07883748252933079,0.1591030266219231,-3.0610057536498685,-2.2138046267327525,0.1079107262942375,-0.007013579508473348,0.1857441798343372,-0.12499337590825216,0.40816375990379017,-0.2330454539225004,0.18589939671822597
Self-Employed,,-0.050626567588408285,-0.08776267184499677,0.09026291811737654,-0.020976103614261558,-0.37117046492536565,0.007384789781698396,0.04055330040052268,-0.20310589349308503,-0.035913462162930454,-0.0789067856032386,0.1979305791325148,6.142540900523469,8.247291738592999,0.10960404342756724,0.12554909787844606,0.02516912665775813,-0.0016638786039493592,0.35688245198125307,0.12660952842733922,-0.012804397808453502
Salaried,,-0.0488291139125012,-0.08302222879548461,-0.07100098666733193,-0.021670789692867787,-0.15965367018373794,-0.03339796849240563,-0.10848624483863759,0.12454941808488874,-0.08055835586515057,,0.19635952451829236,-3.89081071043331,-1.56560700033341,0.10302264834682448,0.17938195170353005,-0.034966681991102096,0.07451583433584504,0.3409568305590616,-0.0826409041735608,-0.012101224677074494
Salaried,,-0.005211566870136551,0.29979374428879885,-0.09353009153413286,-0.1770226620521765,0.9703121214750705,0.007035838105360871,0.1772788532889771,-0.022922241846069634,-0.021117662634954973,-0.04062500218383611,-0.0798922763297666,8.41892293210942,7.300403174734025,0.10692888029488376,-0.15108903460268344,-0.3158012451620552,-0.0020957873654030685,0.36095218924831673,-0.035824082005760136,1.2292988732347379
Self-Employed,,0.0709390689277071,-0.08903696061559974,-0.07066306261868285,0.1610210291203947,0.3765464424053254,-0.007459361997149496,0.1774452467362161,0.12391709385864139,0.2726411926160014,-0.07907832345966613,-0.06256263307939959,6.676469818428423,-1.7102196816908684,0.10521050105379456,-0.005775885594061536,-0.03334711882282129,-0.15098559793063288,0.36712911213611243,-0.23114976515648528,0.20832484969624385
Self-Employed,,0.21049514661480107,-0.04812442352643778,0.09116827762389235,0.12394929428144637,0.20893133304401795,0.17733114419150403,-0.15160349248059768,0.3974136810881163,0.07248687760445799,,0.05658353559053954,10.816594793436698,7.422460266409079,0.10889528034797304,0.1780409871114088,0.18562686630687944,0.10948137128014203,0.3492548509616312,-0.05120046573953834,0.2393223903100083
Salaried,,-0.047742522801831784,-0.05986440371719483,-0.07111943132744511,-0.1786996596272756,-0.513595193320254,-0.032397768881032116,0.17582662822396702,0.12114320243083138,-0.12448723704425385,,0.05683353741684645,9.085594320547974,7.823784638908374,0.10798401254402844,-0.005843820509950325,0.02584616310823625,0.07452936094815511,0.358163338514886,0.2909745544149676,-0.5593679340594603
Salaried,,-0.18081799583805644,0.030243804378698683,0.08215058318186017,0.1262384808363286,1.2359159807125237,0.007743662368549675,-0.0358751652407276,-0.20530147904364354,-0.05172668582902528,-0.03980051474519357,0.055439882254111575,9.467005291703105,8.952594413735182,0.10625249362821203,0.12605867359180217,-0.08504312403232889,-0.012979017343548909,0.39226415139309273,-0.23109477220363758,1.2614182223028254
Salaried,,0.1762593238272074,-0.05933454683901683,-0.04010770899444551,-0.09496285087674819,-0.14883029353945124,0.16196796493819945,0.024812648229295606,-0.02412947618408426,0.2726184108845095,-0.006396834731635255,0.12254782192099958,5.635217737333217,6.986371399676725,0.1036385723155118,-0.006462896199804641,0.025984102268281413,-0.0017256112643992511,0.3284895363870195,-0.0811328645112609,0.19367773688979048
Salaried,,0.07141446578536055,-0.05996568575688517,-0.09390564911143032,0.12356283868245922,0.3983192265553275,-0.008667346137452781,-0.03599624569014054,0.1400411791567399,-0.0370283092443178,-0.07864193044750394,0.056726762019781114,7.796825663757926,7.034805723263324,0.10547156031617617,-0.0656663014020541,-0.032935952919480586,-0.011546363305274959,0.3336449635866683,-0.03718732138240381,-0.036401447689243985
Self-Employed,,0.2095068426694235,-0.04661882999765433,-0.07073546029497538,-0.021783515122184245,-0.341866594089959,0.17750844631748147,0.17675112116529798,-0.20581220510853618,-0.037849360641523076,,-0.09696705451652295,9.604306762163668,-2.4991332737011955,0.11218453702228708,0.12431382002772705,0.02478451827079104,0.19337065565965847,0.3518803347397236,-0.23106937732582009,-0.0148314378638287
Salaried,,-0.04802571769861061,0.3000176598523653,0.09133891544049981,0.15996885727910043,-0.5092968748716448,-0.03163342908611398,-0.14996112169889597,-0.2065653395184483,0.07282810837626179,,-0.20390267494099068,-1.3696073561428717,-1.6920803434058842,0.10946153524848397,-0.09627549158553746,0.1847509901742303,-0.1521879228300576,-3.599790144484859,-0.05118788335359046,-0.5118679098607973
Salaried,,0.21026758974691187,0.2996667104234558,0.08047803644876415,-0.09470599467986704,0.8185793771876708,-0.03165876299012798,0.17551528891072093,0.3956676978901841,-0.03754608286360694,-0.040228548392645086,0.19661305192964612,10.23607851321485,7.915355002939003,0.10693372468505238,-0.0650253744358602,-0.03350397501249044,-0.0122236717200647,0.3844452646025061,-0.03582045967562813,1.2468013132250997
Salaried,,0.02926115915177177,-0.08883974586280835,-0.09340919931467662,-0.08160219386020226,-0.35108647943699617,0.04145560331570367,-0.03546753799870868,-0.022784730167239083,-0.02286296814010707,0.18421064594543402,0.05651249027168406,9.10441928410386,8.122064758416752,0.10675150826927904,-0.0956832680498699,-0.3177217961721411,0.10996818612361683,0.354861604166108,0.15903698851723216,-0.3692598862792243
Self-Employed,,0.210729857082752,-0.06253572143336115,-0.07131039600435302,0.12389526052333438,0.8199561942807296,0.17877896788180273,0.026255597577097146,0.1417957947636147,-0.12288493927141578,,0.1980337093480761,7.461883004512131,8.618194533714778,0.10428502494006231,-0.007184078835159627,-0.08485597661425484,-0.001404681872474723,0.30890656047984494,-0.06528696094016041,1.2205788761868699
Salaried,,0.07179801383290586,-0.06257258084560344,0.07997142597628706,-0.0809297392876598,1.210243279527541,-0.006742195535690456,-0.15086455211183475,0.1418069298703519,-0.08047406664092797,,0.15952666618718778,8.203867104123676,6.905487717966079,0.1088460678528995,-0.09575823501496175,-0.03703548641673629,0.07432428255692101,0.3620610491028072,-0.06669900502828643,0.6732432193106199
Salaried,,0.02833288176149012,0.031158983844312406,-0.07023019014312874,0.12461300937997892,-0.1867187112822331,0.03999509125193647,0.17681246613227855,-0.268394791016534,-0.03563954246836518,,0.057505327569464526,8.375737680277759,6.4774248921200535,0.1105249439945119,-0.00692817266646934,0.024242069765569807,-0.0023607849160745867,0.31107035004494255,0.28976860943535876,0.019511927359947577
Self-Employed,,-0.18146056733214358,0.1340018103363058,-0.20972310739362204,-0.1786733323255025,-0.48371529524899554,-0.19223331992851753,0.17638760408787368,-0.13598231845497033,0.0896223248429449,,0.05603116483443269,-2.7660500715416076,-1.0896966888262596,0.10300671289735647,-0.15041112298722722,-0.03521316107204357,0.07432527271588212,0.3928711722585709,0.2912617181936042,-0.5604244047437
Salaried,,-0.20437309242926757,0.1345874384435828,0.15359064056676666,0.1262221514843885,1.1955093319417975,-0.17476772859807116,0.02486160563844903,-0.13819882413044754,0.0903089919838752,,0.1235789091853542,8.794394686092788,8.10287245110187,0.10136037490554546,0.17895931910305032,-0.036448466127012316,-0.0020672017085967653,0.3473251878533523,0.043258073284410906,0.19627669811703863
Salaried,,0.07083582470958671,-0.08859354704367997,0.09121449659341466,-0.09390095690465099,0.9397127740871741,-0.00839824097767278,0.03973018022572368,0.12283743710874986,-0.03570673069457276,-0.07873801161384,-0.06357407055210658,10.050389628736317,8.189867245563645,0.10556212397330575,-0.006958641653515065,0.18388210845342162,0.13192710785460882,0.3618318464008545,-0.03572498528933135,1.2569504490175443
Salaried,,-0.17884952789258574,-0.021053799789802718,0.19623846105161985,-0.17841936635840977,-0.15824362598500202,-0.17456387010806818,-0.15115834963565636,0.1247745296152328,0.0735667313918239,,0.15985600216166138,8.262842626613768,6.86689358677214,0.10719509024345854,-0.15112561187096227,-0.03668687481840414,-0.1502457785526319,0.3422481345253984,-0.05338121453532573,-0.3665697556949172
Salaried,,0.0722956382022606,-0.08396814961714563,-0.0929111176428366,-0.17793116012741197,0.8302322700328459,-0.007002342973954399,0.17705535536081243,0.3956416642646578,-0.03612143764493021,,-0.08107475569541248,8.669876514168,8.542786340215423,0.10369764674148661,-0.15095258668666,0.18540914719849275,0.07404596063160873,0.3797548085482009,0.2897580514346989,1.2490133082145527
Self-Employed,,0.07644186808417623,-0.06201338678172008,0.15369578267036355,-0.08084767024771282,0.8035160575120897,0.07204819363802623,0.04047195957291836,-0.14025302338724002,0.27161421498764204,0.18371215176653738,-0.06394534475248612,8.88205911489677,-1.3042760673039502,0.10298180856484482,-0.09474387357407218,0.18441202481207902,-0.12569204335450418,0.40368488686878445,0.15810848153661264,0.8405232784156154
Salaried,,0.2108665503116076,-0.059634744534842334,-0.07111788468672478,-0.09498213977384297,-0.5015258652306154,0.1779227842277502,0.17830012891097108,0.009106052234150445,-0.05264349407619131,,0.1590172708078903,-3.5978975276597263,-1.4600497744983192,0.1075612330030438,0.17756913145501194,-0.31740504311317996,-0.002122265778543142,-3.5466658278668133,-0.06635801911135136,-0.5298235946444828
Salaried,,0.21218173327857426,0.29985046630861045,0.152961625174904,-0.1774540305521766,0.37973751792155896,0.17676517453557136,0.025762478260500644,0.011413906713475322,0.09062895141667235,,0.056831427143500764,8.955403855789223,5.470284024234729,0.10787290910907679,-0.15104336636334914,-0.03683556938997474,0.13019021965952393,0.37089262644263304,0.29124386302152316,0.21944046144668528
Self-Employed,,0.1754621397972584,-0.08412497930001271,-0.04077809458701201,-0.08100285507361878,0.9804976319188945,0.16161687914823916,0.040295097585774896,-0.020846069246054005,-0.051299487695259154,-0.07858044580366887,-0.09739018367289311,9.345632739623584,8.084281749977603,0.1099601406600675,0.03968348453080681,0.025234832650455594,-0.011969277837956213,0.3254385693537508,0.15791320641764678,0.8448855328379968
Salaried,,0.028529865886953172,-0.08255627360950096,-0.09383426018780557,0.12281219884245352,0.9730477558939786,0.04115654571129143,0.024444173456526056,0.13895761691729688,-0.12397764283028838,,-0.2038599940566266,6.492483578222327,7.390600456094928,0.1090665906678932,-0.06507442624628816,-0.3161219529559099,-0.1257125669148845,0.3808255206435824,-0.051863882368121596,0.8475025314645221
